,index,PhotoName,Personality,IvsE,SvsN,TvsF,JvsP,Age,BeardConf,BeardValue,Happy,Confused,Calm,Angry,Sad,Surprised,Disgusted,EyeglassesConf,EyeglassesValue,EyesOpenConf,EyesOpenValue,GenderConf,GenderValue,MouthOpenConf,MouthOpenValue,MustacheConf,MustacheValue,Pitch,Roll,Yaw,SmileConf,SmileValue,Brightness,Sharpness,SunglassesConf,SunglassesValue
7704,7704,10214779579905385.jpg,ESTP,E,S,Think,P,20.0,99.99453735351562,False,95.21733856201172,3.411632776260376,1.4416038990020752,0.0,0.0,0.0,0.0,99.52849578857422,False,99.99620056152344,True,100.0,Female,99.88632202148438,False,99.99783325195312,False,-8.558650970458984,3.076364517211914,18.31051254272461,89.96756744384766,True,51.713138580322266,99.97486114501953,99.91321563720703,False
7705,7705,10214789623084176.jpg,ESTP,E,S,Think,P,34.5,99.99153900146484,False,88.98518371582031,0.0,0.0,0.0,0.0,2.804696559906006,0.6783008575439453,94.69477844238281,False,99.99324798583984,True,100.0,Female,98.43757629394531,False,99.9816665649414,False,13.134925842285156,-7.94739294052124,-37.363162994384766,99.52803039550781,True,44.99315643310547,99.99090576171875,99.93480682373047,False
7708,7708,10214830393701855.jpg,ESTP,E,S,Think,P,29.0,56.2835578918457,True,4.722066402435303,0.0,8.64076042175293,0.0,56.73662567138672,0.0,0.0,98.88570404052734,False,89.00337219238281,True,100.0,Female,91.43961334228516,False,76.05518341064453,False,13.989715576171875,41.239349365234375,38.034053802490234,83.56076049804688,True,46.77983093261719,99.9980239868164,99.78260803222656,False
7709,7709,10214846416456679.jpg,ESTP,E,S,Think,P,21.5,99.89117431640625,False,11.192566871643066,11.217588424682617,0.0,0.0,4.163908958435059,0.0,0.0,99.99990844726562,True,86.296630859375,True,100.0,Female,99.94650268554688,False,99.99630737304688,False,-2.7680180072784424,12.879470825195312,-14.401359558105469,65.10743713378906,True,23.927736282348633,99.99957275390625,92.8627700805664,False
7710,7710,10214861886370051.jpg,ESTP,E,S,Think,P,34.5,99.8905029296875,True,0.0,34.130496978759766,6.22180700302124,0.0,0.0,5.563151836395264,0.0,99.90071105957031,False,99.9980239868164,True,99.92768859863281,Male,98.5596923828125,False,99.99925994873047,True,-4.319329261779785,-4.584993362426758,3.677534580230713,62.93217086791992,True,37.580055236816406,99.99090576171875,99.8811264038086,False
7711,7711,10214865229735240.jpg,ESTP,E,S,Think,P,34.5,99.99993896484375,False,31.10266876220703,10.641121864318848,19.00261116027832,0.0,0.0,0.0,0.0,99.99881744384766,False,99.99993133544922,True,100.0,Female,89.86227416992188,False,99.99910736083984,False,-4.835660934448242,2.521624803543091,-12.447517395019531,69.78900146484375,True,43.93505859375,99.98487854003906,99.95809936523438,False
7712,7712,10214870018002828.jpg,ESTP,E,S,Think,P,37.0,99.9744873046875,False,78.11933898925781,0.0,2.1053194999694824,0.0,2.498716115951538,0.0,0.0,99.82878875732422,False,95.43717193603516,True,100.0,Female,99.60315704345703,False,99.9708480834961,False,-15.147871971130371,-16.85970115661621,-7.6986083984375,92.82274627685547,True,29.579511642456055,99.97486114501953,98.7921142578125,False
7713,7713,10214871719171527.jpg,ESTP,E,S,Think,P,29.0,97.51301574707031,False,90.18395233154297,1.354515552520752,0.0,4.0452775955200195,0.0,0.0,0.0,99.9935302734375,False,99.97675323486328,True,100.0,Female,85.2048110961914,True,99.7983169555664,False,-13.970488548278809,1.125626802444458,-7.718177795410156,94.28538513183594,True,55.30682373046875,99.98487854003906,99.70415496826172,False
7714,7714,10214877515996609.jpg,ESTP,E,S,Think,P,35.5,99.74796295166016,False,99.6205825805664,0.9324193000793457,1.4953196048736572,0.0,0.0,0.0,0.0,99.99774932861328,True,99.9892807006836,True,100.0,Female,56.62892532348633,True,99.98957824707031,False,-1.5126402378082275,-0.7674141526222229,12.07682991027832,98.87787628173828,True,35.990108489990234,99.99880981445312,99.05797576904297,False
7716,7716,10214889667059071.jpg,ESTP,E,S,Think,P,34.5,99.99908447265625,False,96.50724029541016,0.0,1.2650549411773682,0.0,3.7185847759246826,0.0,0.0,100.0,True,64.95538330078125,False,100.0,Female,99.94867706298828,False,99.99796295166016,False,-2.8737659454345703,3.039773464202881,18.30034065246582,73.22232818603516,True,40.63188934326172,99.1240463256836,99.83526611328125,True
7717,7717,10214893162668487.jpg,ESTP,E,S,Think,P,30.5,99.94194793701172,False,74.15608215332031,0.0,0.0,0.0,44.2952995300293,0.0,6.380343437194824,100.0,False,99.99952697753906,False,100.0,Female,94.36202239990234,False,99.99817657470703,False,-10.470014572143555,-4.445553779602051,28.694942474365234,75.25584411621094,False,38.69388961791992,99.95819854736328,99.74082946777344,False
7720,7720,10214960332906811.jpg,ESTP,E,S,Think,P,30.5,99.96554565429688,False,15.17633056640625,0.0,24.768329620361328,0.0,80.086669921875,0.0,0.0,99.95954895019531,False,93.13829040527344,False,100.0,Female,99.90930938720703,False,99.99864196777344,False,-4.437242031097412,16.86639976501465,13.625345230102539,89.99681854248047,False,24.910606384277344,99.95819854736328,95.28825378417969,False
7722,7722,10214981516314606.jpg,ESTP,E,S,Think,P,30.5,99.92469787597656,False,32.578514099121094,0.0,35.3693733215332,0.0,24.27849769592285,0.0,0.0,99.99769592285156,True,99.98145294189453,True,99.92923736572266,Male,99.9150390625,False,99.79736328125,False,15.269763946533203,-8.968748092651367,-3.1327171325683594,99.44609069824219,False,57.38755416870117,99.884521484375,92.87312316894531,False
7723,7723,10214995409219103.jpg,ESTP,E,S,Think,P,34.5,99.91341400146484,True,99.91547393798828,0.6393611431121826,0.0,0.0,0.0,0.2268671989440918,0.0,99.97091674804688,False,99.99980926513672,True,99.92889404296875,Male,98.6088638305664,False,99.99837493896484,True,-2.0870978832244873,-18.28224754333496,-23.091537475585938,99.5873794555664,True,57.40704345703125,99.99671173095703,99.83776092529297,False
7724,7724,10215012941377772.jpg,ESTP,E,S,Think,P,58.0,97.59481048583984,False,98.72371673583984,2.217745780944824,4.088133811950684,0.0,0.0,0.0,0.0,99.99927520751953,False,99.98756408691406,True,99.88188934326172,Male,99.81366729736328,False,97.9262924194336,False,3.0035667419433594,-1.8149135112762451,11.472100257873535,99.4100570678711,True,17.142921447753906,99.99090576171875,99.93352508544922,False
7725,7725,10215031736937141.jpg,ESTP,E,S,Think,P,34.5,98.75983428955078,False,0.0,0.0,0.0,34.83707809448242,60.43387222290039,75.05838012695312,0.0,99.22698974609375,True,89.12938690185547,True,100.0,Female,50.612693786621094,True,99.96807861328125,False,13.582579612731934,-11.139240264892578,77.97001647949219,99.70270538330078,False,38.905853271484375,99.99880981445312,71.54386138916016,False
7726,7726,10215051005216981.jpg,ESTP,E,S,Think,P,30.5,99.9997329711914,False,93.83183288574219,0.0,9.291386604309082,0.0,6.708705425262451,0.0,0.0,99.99996185302734,False,99.98827362060547,True,100.0,Female,94.29637908935547,False,99.99983215332031,False,-1.4447451829910278,-29.298986434936523,4.316112041473389,92.90680694580078,True,36.65959930419922,99.99090576171875,99.98149871826172,False
7728,7728,10215130666406038.jpg,ESTP,E,S,Think,P,34.5,99.95191955566406,False,99.34687042236328,0.0,0.9987831115722656,1.8287360668182373,0.0,0.0,0.0,95.52848052978516,False,99.93563079833984,True,100.0,Female,56.9260368347168,False,99.99806213378906,False,7.626482963562012,-21.904376983642578,-3.4441323280334473,97.61983489990234,True,37.80911636352539,99.97486114501953,99.65365600585938,False
7729,7729,10215145675746028.jpg,ESTP,E,S,Think,P,1.0,99.86935424804688,False,0.0,0.0,3.6152660846710205,9.354144096374512,46.26244354248047,0.0,0.0,96.86524963378906,False,77.1532211303711,True,100.0,Female,98.48522186279297,False,99.0775375366211,False,14.936073303222656,-4.737966537475586,-14.289069175720215,99.99987030029297,False,36.14906692504883,99.95819854736328,99.85577392578125,False
7731,7731,10215170795282071.jpg,ESTP,E,S,Think,P,3.0,99.86516571044922,False,0.0,16.77733612060547,0.0,41.37507629394531,35.174190521240234,0.0,0.0,99.99964904785156,False,98.14584350585938,False,100.0,Female,96.35685729980469,False,99.82708740234375,False,9.579667091369629,-1.3883476257324219,13.569254875183105,95.05911254882812,False,45.31025695800781,98.55191040039062,99.8580322265625,False
7734,7734,10215255703535095.jpg,ESTP,E,S,Think,P,54.0,99.28209686279297,True,0.0,4.817658424377441,0.0,10.969198226928711,0.0,7.318663597106934,0.0,98.88605499267578,False,99.97036743164062,True,99.92203521728516,Male,99.59101867675781,False,99.97990417480469,True,15.048139572143555,0.5250688791275024,-33.80198669433594,57.61772537231445,True,56.963626861572266,99.99090576171875,99.9413070678711,False
7735,7735,10215266367636310.jpg,ESTP,E,S,Think,P,29.0,99.82363891601562,False,57.605464935302734,0.0,0.0,4.421353340148926,44.29911804199219,0.0,0.0,98.69833374023438,True,99.9945068359375,False,99.92845153808594,Male,98.60615539550781,False,99.96475219726562,False,1.4593656063079834,-14.17027473449707,-25.700525283813477,66.76876068115234,True,63.317787170410156,99.99090576171875,92.8231201171875,True
7736,7736,10215285699681726.jpg,ESTP,E,S,Think,P,29.0,73.96759796142578,True,95.89205169677734,0.0,0.634002685546875,3.7543773651123047,0.0,0.0,0.0,99.9385986328125,False,61.54536437988281,True,99.86933135986328,Male,96.33676147460938,True,77.60786437988281,True,-2.3851585388183594,4.7363691329956055,-8.123103141784668,99.1698226928711,True,20.945947647094727,99.99671173095703,97.98931121826172,False
7737,7737,10215296623108500.jpg,ESTP,E,S,Think,P,29.0,99.9992904663086,False,81.79562377929688,0.0,3.2753944396972656,0.0,5.136805534362793,0.0,0.0,99.99982452392578,False,99.99516296386719,True,100.0,Female,97.40496826171875,False,99.98772430419922,False,8.985309600830078,15.038387298583984,19.147335052490234,60.314910888671875,True,42.51499938964844,99.9945297241211,99.50260162353516,False
7738,7738,10215306801882690.jpg,ESTP,E,S,Think,P,30.5,97.37211608886719,True,33.26777648925781,0.0,0.0,4.568666458129883,12.75479793548584,0.0,0.0,99.99845886230469,False,62.97631072998047,True,99.92923736572266,Male,99.58403015136719,False,97.99081420898438,True,10.117878913879395,3.025461435317993,40.92664337158203,97.27295684814453,True,42.66987228393555,99.95819854736328,99.89009857177734,False
7740,7740,10215336648198467.jpg,ESTP,E,S,Think,P,14.5,63.055397033691406,False,38.20104217529297,34.453922271728516,0.0,0.0,6.915741920471191,0.0,0.0,99.94074249267578,True,97.04454803466797,False,100.0,Female,99.87788391113281,False,89.39956665039062,False,2.705004930496216,36.46046447753906,-40.77141189575195,58.206825256347656,True,39.10091781616211,99.97486114501953,99.57266235351562,False
7742,7742,10215545551580214.jpg,ESTP,E,S,Think,P,29.0,99.99314880371094,False,74.65983581542969,7.206273078918457,4.825866222381592,0.0,0.0,0.0,0.0,99.72698974609375,False,99.98807525634766,True,100.0,Female,99.83069610595703,False,99.99641418457031,False,-4.783753871917725,16.785022735595703,-26.463966369628906,79.56707763671875,True,34.044700622558594,99.99671173095703,99.9600830078125,False
7744,7744,1023478667806281.jpg,ESTP,E,S,Think,P,34.5,99.99761962890625,False,97.91419982910156,0.0,0.684356689453125,4.111510276794434,0.0,0.0,0.0,99.72893524169922,False,99.37186431884766,True,99.92896270751953,Male,98.93803405761719,False,99.9990463256836,False,4.270646572113037,-3.2619543075561523,-9.846746444702148,97.19235229492188,True,65.98658752441406,99.9945297241211,99.86396789550781,False
7746,7746,1028741827268342.jpg,ESTP,E,S,Think,P,34.5,99.99616241455078,False,78.61286163330078,2.7027368545532227,0.0,0.0,0.0,0.0,1.577228307723999,98.96023559570312,False,99.99301147460938,True,100.0,Female,94.0829086303711,False,99.99803924560547,False,-7.312145709991455,76.77619171142578,-34.55574417114258,82.45360565185547,True,41.7119255065918,99.99090576171875,99.24681091308594,False
7747,7747,1032441766898362.jpg,ESTP,E,S,Think,P,30.5,82.71096801757812,False,76.57908630371094,0.0,0.0,0.0,2.3771345615386963,21.850908279418945,0.0,99.9875259399414,False,99.93433380126953,True,100.0,Female,99.93450927734375,False,85.35078430175781,False,-3.5850207805633545,-10.71823787689209,42.39225387573242,68.59722900390625,True,48.471675872802734,99.68138885498047,99.30117797851562,False
7748,7748,1034930019979301.jpg,ESTP,E,S,Think,P,34.5,70.18179321289062,False,60.70038604736328,0.0,21.841121673583984,0.0,9.47393798828125,0.0,0.0,99.2430419921875,False,99.8520278930664,True,99.88676452636719,Male,99.95281982421875,False,82.46874237060547,False,-4.909026145935059,51.27541732788086,16.64686393737793,56.99372100830078,True,48.60475158691406,99.1240463256836,96.83273315429688,False
7751,7751,1073615062772934.jpg,ESTP,E,S,Think,P,30.5,99.99278259277344,False,16.26105308532715,5.260753631591797,15.57455062866211,0.0,0.0,0.0,0.0,99.99915313720703,False,96.94903564453125,True,100.0,Female,91.9088363647461,False,99.99919128417969,False,0.6888859868049622,2.190629720687866,3.0261926651000977,60.34220504760742,False,27.02939224243164,99.99090576171875,99.82209014892578,False
7752,7752,1078584798944125.jpg,ESTP,E,S,Think,P,34.5,99.98339080810547,False,15.829361915588379,0.0,9.960013389587402,0.0,0.0,17.230594635009766,0.0,99.97271728515625,False,99.92513275146484,True,100.0,Female,99.71974182128906,False,99.99880981445312,False,-0.8909339904785156,-6.860940933227539,-0.1409604847431183,90.01020050048828,True,33.57016372680664,99.98487854003906,99.77481079101562,False
7753,7753,1082003538603431.jpg,ESTP,E,S,Think,P,29.0,63.717472076416016,False,0.0,0.0,16.405921936035156,0.0,6.413638591766357,64.08142852783203,0.0,99.92781066894531,False,99.38438415527344,True,100.0,Female,78.47021484375,False,96.37954711914062,True,12.60741901397705,-7.452236652374268,44.40487289428711,57.49700164794922,False,22.357419967651367,99.95819854736328,95.7457046508789,False
7754,7754,1084319561703746.jpg,ESTP,E,S,Think,P,22.0,83.4406967163086,True,0.0,27.128076553344727,0.0,11.792098999023438,8.310842514038086,0.0,0.0,57.600093841552734,False,99.90129089355469,False,100.0,Female,93.59619903564453,False,90.67452239990234,False,-0.3262852132320404,-59.17121124267578,32.01151657104492,99.99673461914062,False,58.042762756347656,99.99671173095703,99.58570861816406,False
7756,7756,1097548020379396.jpg,ESTP,E,S,Think,P,43.5,79.64328002929688,False,99.23658752441406,0.0,0.6741583347320557,2.8420567512512207,0.0,0.0,0.0,99.9999771118164,True,84.19686889648438,True,99.92866516113281,Male,82.58623504638672,False,99.33268737792969,False,11.086227416992188,-46.72492218017578,-19.512027740478516,99.8642349243164,True,43.00265884399414,99.99090576171875,92.1357421875,True
7758,7758,1099944560142756.jpg,ESTP,E,S,Think,P,34.5,99.9957504272461,False,68.18697357177734,0.0,5.86833381652832,0.0,4.613864421844482,0.0,0.0,99.43294525146484,False,99.99995422363281,True,100.0,Female,78.10269927978516,False,99.89702606201172,False,-4.699336528778076,-3.646092414855957,25.4548282623291,65.11997985839844,False,66.39395141601562,99.99880981445312,99.92141723632812,False
7759,7759,1104097246360701.jpg,ESTP,E,S,Think,P,34.5,99.80811309814453,False,80.31416320800781,0.0,10.884248733520508,0.0,0.0,1.2425482273101807,0.0,82.6361312866211,True,93.31364440917969,True,99.87104797363281,Male,99.38504028320312,False,99.42476654052734,False,-5.557297229766846,3.0397915840148926,15.252744674682617,98.8208999633789,True,47.24791717529297,99.98487854003906,68.23492431640625,False
7760,7760,1104474849682457.jpg,ESTP,E,S,Think,P,30.5,98.76626586914062,False,61.191551208496094,4.080361366271973,0.0,0.0,41.50838088989258,0.0,0.0,95.2484359741211,False,96.11961364746094,False,99.92866516113281,Male,99.75486755371094,False,99.32897186279297,False,12.705683708190918,-10.285621643066406,-0.9268757700920105,69.1272964477539,True,29.41615867614746,93.67259216308594,89.83710479736328,False
7761,7761,1109647375831954.jpg,ESTP,E,S,Think,P,29.0,98.84861755371094,False,70.81547546386719,0.0,8.169078826904297,0.0,3.082782030105591,0.0,0.0,99.99993133544922,True,99.93353271484375,False,100.0,Female,99.98930358886719,False,99.94306945800781,False,8.215344429016113,-4.980536460876465,-23.081336975097656,64.9693374633789,True,47.59075927734375,99.95819854736328,99.87296295166016,True
7762,7762,1112104438926123.jpg,ESTP,E,S,Think,P,75.0,82.21440124511719,True,0.0,30.985158920288086,0.0,0.0,34.04803466796875,0.0,2.1881401538848877,99.99998474121094,False,76.909423828125,True,99.92337036132812,Male,99.94137573242188,False,95.78805541992188,True,0.9329102635383606,-11.612347602844238,-20.992496490478516,99.63609313964844,False,53.619789123535156,99.47134399414062,99.7979507446289,False
7766,7766,1125201994280313.jpg,ESTP,E,S,Think,P,29.0,99.76396179199219,False,7.644060134887695,0.0,0.0,0.0,3.3480823040008545,55.29560470581055,0.0,98.78023529052734,False,55.953426361083984,True,100.0,Female,84.31605529785156,True,99.99906921386719,False,25.145240783691406,0.3080027997493744,1.797870397567749,99.90673065185547,False,34.80792236328125,76.30530548095703,98.42700958251953,False
7768,7768,1131942990270199.jpg,ESTP,E,S,Think,P,34.5,94.94133758544922,False,27.43377113342285,12.535005569458008,36.86011505126953,0.0,0.0,0.0,0.0,99.99119567871094,True,69.60012817382812,True,100.0,Female,99.91012573242188,False,97.69343566894531,False,4.769068717956543,1.0176423788070679,15.595780372619629,58.84355163574219,True,34.223236083984375,99.99928283691406,98.8014144897461,True
7769,7769,1136540893114608.jpg,ESTP,E,S,Think,P,27.5,99.83306121826172,False,14.694075584411621,0.0,77.13411712646484,0.0,3.491663932800293,0.0,0.0,99.99982452392578,False,86.55976867675781,False,100.0,Female,99.68265533447266,False,99.94084167480469,False,-2.03363037109375,-2.8245439529418945,30.59743309020996,62.477718353271484,False,48.62440872192383,99.9305191040039,99.52001953125,False
7770,7770,1138435072955689.jpg,ESTP,E,S,Think,P,54.0,99.93489074707031,True,2.6843135356903076,15.76673412322998,0.0,0.0,0.0,52.83198547363281,0.0,99.99971008300781,True,92.25222778320312,False,99.92872619628906,Male,99.90437316894531,False,99.99976348876953,True,13.856032371520996,-4.517353057861328,13.104507446289062,53.3640022277832,False,58.28593444824219,99.99671173095703,96.5733871459961,True
7771,7771,1144822085649102.jpg,ESTP,E,S,Think,P,29.0,86.85005950927734,False,18.84016990661621,0.0,9.774154663085938,0.0,15.735417366027832,0.0,0.0,99.9039077758789,False,99.05998992919922,True,99.92908477783203,Male,99.99609375,False,99.22230529785156,False,14.356197357177734,-7.408885955810547,-3.570554733276367,98.62553405761719,False,43.345584869384766,93.67259216308594,99.4334945678711,False
7772,7772,1145552692211044.jpg,ESTP,E,S,Think,P,29.0,96.81802368164062,True,22.21894645690918,0.0,0.0,4.010426998138428,0.0,5.228662490844727,0.0,99.99995422363281,True,57.84332275390625,False,99.92524719238281,Male,92.8566665649414,True,92.27935791015625,True,-5.342509746551514,-46.7679557800293,-6.001358509063721,99.3807601928711,True,44.883033752441406,99.9980239868164,98.25279998779297,False
7774,7774,1146669285466955.jpg,ESTP,E,S,Think,P,29.0,61.86769104003906,False,88.14533233642578,4.1934309005737305,0.0,0.0,8.469284057617188,0.0,0.0,96.30999755859375,False,99.99681854248047,False,100.0,Female,87.89513397216797,False,98.41468811035156,True,15.457326889038086,-13.564189910888672,-7.073889255523682,64.51177978515625,False,26.489431381225586,99.80813598632812,57.24955749511719,True
7775,7775,1150728425058973.jpg,ESTP,E,S,Think,P,38.5,99.97648620605469,True,0.0,42.44727325439453,0.0,0.0,0.0,33.65079116821289,4.891819000244141,99.99407958984375,False,99.770263671875,True,99.92909240722656,Male,90.61227416992188,False,99.96385192871094,True,2.5042243003845215,-0.21587255597114563,-8.596742630004883,92.45702362060547,True,47.715301513671875,99.98487854003906,99.91217803955078,False
7777,7777,1172172079582725.jpg,ESTP,E,S,Think,P,35.5,95.14237976074219,False,73.00148010253906,45.284114837646484,0.0,0.0,2.3346781730651855,0.0,0.0,95.42471313476562,False,95.79383087158203,True,99.92859649658203,Male,99.98184204101562,False,58.87675476074219,False,-9.189223289489746,2.768575429916382,10.946535110473633,76.87418365478516,True,40.72477340698242,99.99880981445312,98.73007202148438,False
7779,7779,1172991102835582.jpg,ESTP,E,S,Think,P,30.5,99.99923706054688,False,30.095726013183594,0.0,17.316448211669922,0.0,18.587934494018555,0.0,0.0,99.98828125,False,99.99981689453125,True,100.0,Female,99.74271392822266,False,99.99842834472656,False,1.2548754215240479,-16.48974609375,-11.407486915588379,56.8150520324707,True,41.792137145996094,99.97486114501953,99.9314956665039,False
7783,7783,1181908398607711.jpg,ESTP,E,S,Think,P,34.5,89.16690826416016,False,14.526403427124023,18.822782516479492,44.20762634277344,0.0,0.0,0.0,0.0,99.9979476928711,False,99.99996185302734,True,99.90766143798828,Male,99.98011016845703,False,81.71861267089844,False,0.15099036693572998,-21.207515716552734,-19.887012481689453,72.99991607666016,False,66.31509399414062,99.99090576171875,99.87409210205078,False
7785,7785,1198279976982473.jpg,ESTP,E,S,Think,P,29.0,99.73129272460938,False,4.728702545166016,13.434541702270508,39.925079345703125,0.0,0.0,0.0,0.0,96.97698974609375,False,99.99942779541016,True,99.92908477783203,Male,94.98495483398438,False,99.965576171875,False,4.819954872131348,-1.6698698997497559,6.4698405265808105,69.22885131835938,True,47.528656005859375,99.884521484375,99.7240982055664,False
7787,7787,1202916763142478.jpg,ESTP,E,S,Think,P,34.5,99.99644470214844,False,99.6956787109375,0.5271613597869873,0.0,0.0,0.7361650466918945,0.0,0.0,99.9999771118164,False,79.68215942382812,True,100.0,Female,53.705440521240234,False,99.99893951416016,False,1.5215766429901123,-9.449760437011719,10.322552680969238,96.86969757080078,True,65.82357025146484,99.9305191040039,99.41083526611328,False
7788,7788,1203148956496862.jpg,ESTP,E,S,Think,P,37.0,99.99913024902344,True,25.140172958374023,0.0,0.0,0.0,16.27906036376953,8.378326416015625,0.0,96.82291412353516,True,52.32483673095703,True,99.91766357421875,Male,99.70342254638672,False,99.27865600585938,True,-3.437758684158325,0.46247828006744385,8.771039962768555,58.8154296875,False,48.593910217285156,99.9980239868164,85.20220184326172,False
7789,7789,1205561516255257.jpg,ESTP,E,S,Think,P,34.5,99.99993133544922,True,19.64577293395996,0.0,0.0,13.70672607421875,0.0,12.95044994354248,0.0,98.71460723876953,False,99.71987915039062,True,99.92707824707031,Male,71.97879791259766,False,99.99998474121094,True,-7.870887756347656,-0.6264370679855347,-37.796661376953125,99.22350311279297,True,44.743988037109375,99.99671173095703,99.42750549316406,False
7790,7790,1206364699463981.jpg,ESTP,E,S,Think,P,20.0,99.89422607421875,False,81.47023010253906,31.731796264648438,0.0,0.0,0.0,11.952996253967285,0.0,99.99990844726562,True,98.78134155273438,True,100.0,Female,99.74752044677734,False,99.7037124633789,False,-9.833898544311523,-6.153321743011475,0.6716616153717041,90.59899139404297,True,23.39301300048828,99.99671173095703,98.98037719726562,False
7791,7791,1210698109074422.jpg,ESTP,E,S,Think,P,43.5,99.95577239990234,True,89.20612335205078,0.0,3.5829901695251465,0.0,6.1394453048706055,0.0,0.0,99.99992370605469,True,93.93611145019531,True,99.55083465576172,Male,99.99304962158203,False,97.48798370361328,True,2.766150951385498,-9.565937042236328,21.441143035888672,98.30952453613281,True,48.15604019165039,99.99880981445312,99.65794372558594,False
7792,7792,1218200394990312.jpg,ESTP,E,S,Think,P,30.5,99.98066711425781,False,97.3817138671875,3.5543203353881836,0.0,0.0,8.563017845153809,0.0,0.0,99.98312377929688,False,98.71354675292969,True,99.92813110351562,Male,99.6949234008789,False,99.94104766845703,False,-10.522319793701172,-11.185138702392578,-7.210938930511475,85.90103149414062,True,39.99777603149414,93.67259216308594,99.86347198486328,False
7795,7795,1227239697421834.jpg,ESTP,E,S,Think,P,37.0,99.99925231933594,True,80.9354476928711,12.071579933166504,0.0,1.0124027729034424,0.0,0.0,0.0,99.814453125,False,97.48822784423828,False,99.92835235595703,Male,98.67483520507812,False,99.78421783447266,True,-1.3999193906784058,-0.9401992559432983,-17.650657653808594,99.15115356445312,True,57.355247497558594,99.99974060058594,99.85445404052734,False
7799,7799,1235592219920898.jpg,ESTP,E,S,Think,P,29.0,94.08802795410156,False,30.439367294311523,0.0,0.0,0.0,5.08098030090332,7.90843391418457,0.0,99.98326110839844,False,99.99434661865234,True,100.0,Female,96.92495727539062,False,99.95211029052734,False,-7.151088237762451,-1.061493158340454,17.819618225097656,52.884300231933594,True,13.388985633850098,99.99957275390625,99.47550201416016,False
7802,7802,124929011517970.jpg,ESTP,E,S,Think,P,29.0,98.1268081665039,True,40.910640716552734,11.107498168945312,0.0,0.0,0.0,23.89112091064453,0.0,99.99156188964844,False,99.94450378417969,True,98.87139892578125,Male,99.2259521484375,False,99.85013580322266,True,-2.1179590225219727,-7.626309871673584,18.333589553833008,64.83659362792969,True,34.257511138916016,99.98487854003906,99.67637634277344,False
7804,7804,1256137017826334.jpg,ESTP,E,S,Think,P,14.5,70.76362609863281,True,82.41453552246094,0.0,0.0,0.0,0.0,74.74549865722656,2.2663235664367676,99.60650634765625,False,99.74237823486328,True,100.0,Female,96.65283203125,False,51.567726135253906,False,2.587698459625244,-1.4947612285614014,4.725725173950195,98.66754150390625,True,44.66817092895508,99.9980239868164,99.99565124511719,False
7805,7805,1257584584343573.jpg,ESTP,E,S,Think,P,34.5,97.2005844116211,False,78.08377838134766,0.0,2.360278367996216,0.0,0.0,0.0,0.9322643280029297,99.98905181884766,False,99.99766540527344,True,99.9129638671875,Male,99.95417785644531,False,95.76055908203125,False,-9.20167064666748,-3.923825740814209,0.7054526209831238,62.54756546020508,True,49.59733963012695,99.9945297241211,99.94386291503906,False
7811,7811,127175974653992.jpg,ESTP,E,S,Think,P,34.5,97.48104095458984,False,0.0,55.79159164428711,19.756757736206055,0.0,76.24909973144531,0.0,0.0,99.99873352050781,False,99.9345474243164,True,99.9288558959961,Male,99.93936920166016,False,98.98490142822266,False,4.923271656036377,-2.853518486022949,1.2622743844985962,99.99888610839844,False,30.034530639648438,99.884521484375,99.99200439453125,False
7812,7812,1275278689250910.jpg,ESTP,E,S,Think,P,34.5,99.9984359741211,False,93.00819396972656,0.0,0.0,0.0,3.392016887664795,3.0359745025634766,0.0,60.65903854370117,True,99.99430084228516,True,100.0,Female,99.89590454101562,False,99.99998474121094,False,-3.830392360687256,-0.18392622470855713,-4.9011149406433105,96.35943603515625,True,57.681983947753906,99.68138885498047,96.83201599121094,False
7813,7813,1275411529231018.jpg,ESTP,E,S,Think,P,30.5,99.9921646118164,False,0.0,0.0,57.52256393432617,12.0527982711792,7.49053955078125,0.0,0.0,99.05496215820312,False,99.996826171875,True,99.92391204833984,Male,99.78107452392578,False,99.89952087402344,False,11.408463478088379,1.0304539203643799,2.7476744651794434,99.7342529296875,False,55.653743743896484,99.97486114501953,99.86263275146484,False
7814,7814,127548381243438.jpg,ESTP,E,S,Think,P,30.5,99.99687194824219,False,98.67588806152344,1.7848730087280273,0.0,0.0,0.4586458206176758,0.0,0.0,99.99954986572266,False,99.99951171875,True,100.0,Female,54.611732482910156,True,99.97047424316406,False,-6.400567531585693,8.242212295532227,-21.867712020874023,98.23783874511719,True,30.2922306060791,99.95819854736328,99.86752319335938,False
7816,7816,1289428554495268.jpg,ESTP,E,S,Think,P,29.0,99.93692779541016,False,23.916168212890625,0.0,3.6214232444763184,0.0,71.95088958740234,0.0,0.0,99.96853637695312,False,67.26509857177734,False,99.92916870117188,Male,99.96090698242188,False,99.78274536132812,False,2.3697803020477295,-3.752424955368042,0.8963320255279541,99.82013702392578,False,50.42057800292969,97.61507415771484,98.74104309082031,False
7817,7817,1292477570862188.jpg,ESTP,E,S,Think,P,9.5,99.84255981445312,False,99.09603881835938,0.0,1.3881266117095947,0.0,0.0,0.0,7.727736473083496,99.99878692626953,False,99.46099853515625,True,100.0,Female,73.45014953613281,False,99.58357238769531,False,14.334446907043457,-3.099949598312378,3.727001905441284,99.51509094238281,True,56.061981201171875,99.9305191040039,96.76380157470703,False
