,index,fileName,Personality,SmileConf,SmileValue,Brightness,Sharpness
806,806,Facebook/ENTJ/10213714207467906.jpg,ENTJ,95.62618255615234,True,48.147705078125,99.98487854003906
807,807,Facebook/ENTJ/10213727318755725.jpg,ENTJ,60.73771286010742,True,44.01681900024414,99.99880981445312
808,808,Facebook/ENTJ/10213734758099145.jpg,ENTJ,99.23622131347656,True,43.13649368286133,99.9945297241211
809,809,Facebook/ENTJ/10213853349385351.jpg,ENTJ,98.04475402832031,True,37.530879974365234,99.1240463256836
811,811,Facebook/ENTJ/10213877265741461.jpg,ENTJ,99.79257202148438,True,43.03203582763672,99.99671173095703
812,812,Facebook/ENTJ/10213884754340562.jpg,ENTJ,96.5250244140625,True,18.851215362548828,99.97486114501953
816,816,Facebook/ENTJ/10213960169219427.jpg,ENTJ,97.58671569824219,False,28.648406982421875,99.98487854003906
819,819,Facebook/ENTJ/10213985860822070.jpg,ENTJ,73.41537475585938,True,45.67472457885742,99.99928283691406
821,821,Facebook/ENTJ/10213992136173336.jpg,ENTJ,69.97940826416016,False,49.95372772216797,99.9980239868164
823,823,Facebook/ENTJ/10214011304301503.jpg,ENTJ,68.68512725830078,False,39.189918518066406,99.95819854736328
824,824,Facebook/ENTJ/10214022553895521.jpg,ENTJ,85.78204345703125,True,37.37961196899414,99.98487854003906
825,825,Facebook/ENTJ/10214028195560937.jpg,ENTJ,50.15788269042969,True,56.362491607666016,99.9305191040039
826,826,Facebook/ENTJ/10214033503888773.jpg,ENTJ,99.80140686035156,False,34.25947952270508,99.98487854003906
827,827,Facebook/ENTJ/10214063732924828.jpg,ENTJ,98.11898040771484,True,41.91825866699219,99.99974060058594
829,829,Facebook/ENTJ/10214082639930634.jpg,ENTJ,90.54639434814453,True,40.88660430908203,99.884521484375
833,833,Facebook/ENTJ/10214126112323903.jpg,ENTJ,99.47515106201172,True,44.87424850463867,99.9945297241211
837,837,Facebook/ENTJ/10214183540120000.jpg,ENTJ,75.46749114990234,True,50.15042495727539,99.97486114501953
838,838,Facebook/ENTJ/10214193162292628.jpg,ENTJ,64.53963470458984,True,23.1195125579834,99.98487854003906
839,839,Facebook/ENTJ/10214194802169222.jpg,ENTJ,98.55672454833984,False,60.641212463378906,89.90251922607422
840,840,Facebook/ENTJ/10214202480717489.jpg,ENTJ,75.4137191772461,True,37.05268478393555,99.99090576171875
841,841,Facebook/ENTJ/10214205244827439.jpg,ENTJ,54.90023422241211,False,25.248435974121094,99.47134399414062
843,843,Facebook/ENTJ/10214213140871935.jpg,ENTJ,67.12434387207031,False,46.62411117553711,99.9980239868164
847,847,Facebook/ENTJ/10214241918304792.jpg,ENTJ,93.61666107177734,True,42.32536697387695,99.98487854003906
848,848,Facebook/ENTJ/10214242051953612.jpg,ENTJ,96.27886199951172,True,38.09799575805664,65.94888305664062
849,849,Facebook/ENTJ/10214275010490908.jpg,ENTJ,96.68052673339844,True,27.872907638549805,99.9980239868164
850,850,Facebook/ENTJ/10214279372559475.jpg,ENTJ,99.81077575683594,True,40.66112518310547,99.97486114501953
851,851,Facebook/ENTJ/10214294276573538.jpg,ENTJ,50.726539611816406,True,50.98236083984375,99.95819854736328
852,852,Facebook/ENTJ/10214297600824711.jpg,ENTJ,78.41168975830078,True,52.47145462036133,99.99671173095703
853,853,Facebook/ENTJ/10214299323535525.jpg,ENTJ,90.23271179199219,True,44.30364227294922,65.94888305664062
854,854,Facebook/ENTJ/10214301305510983.jpg,ENTJ,77.02154541015625,False,38.07242202758789,99.99090576171875
855,855,Facebook/ENTJ/10214302989919538.jpg,ENTJ,80.8468246459961,False,40.62465286254883,99.97486114501953
856,856,Facebook/ENTJ/10214315639029435.jpg,ENTJ,98.8573989868164,True,49.048336029052734,99.9980239868164
857,857,Facebook/ENTJ/10214318555301108.jpg,ENTJ,94.21458435058594,True,12.876314163208008,99.80813598632812
858,858,Facebook/ENTJ/10214323592066503.jpg,ENTJ,55.2647819519043,False,45.37984848022461,98.55191040039062
860,860,Facebook/ENTJ/10214331827559142.jpg,ENTJ,50.79812240600586,True,47.24507141113281,99.99671173095703
862,862,Facebook/ENTJ/10214337066450240.jpg,ENTJ,61.24430847167969,False,47.263858795166016,99.80813598632812
863,863,Facebook/ENTJ/10214350876948772.jpg,ENTJ,89.21763610839844,False,28.528032302856445,99.99090576171875
864,864,Facebook/ENTJ/10214358341650266.jpg,ENTJ,99.625,True,35.22854995727539,99.9305191040039
868,868,Facebook/ENTJ/10214380699252071.jpg,ENTJ,99.9718017578125,True,42.382625579833984,99.98487854003906
869,869,Facebook/ENTJ/10214383691926729.jpg,ENTJ,99.49057006835938,True,45.35960006713867,97.61507415771484
870,870,Facebook/ENTJ/10214385146159544.jpg,ENTJ,70.09268951416016,False,71.75923919677734,99.99671173095703
871,871,Facebook/ENTJ/10214387477911304.jpg,ENTJ,99.84825897216797,False,49.82761001586914,96.09616088867188
874,874,Facebook/ENTJ/10214395582747487.jpg,ENTJ,55.67644119262695,True,37.376853942871094,99.9305191040039
876,876,Facebook/ENTJ/10214403039896078.jpg,ENTJ,96.52926635742188,False,18.800012588500977,99.97486114501953
880,880,Facebook/ENTJ/10214449443692372.jpg,ENTJ,81.33048248291016,True,50.25947570800781,99.9980239868164
882,882,Facebook/ENTJ/10214451220335668.jpg,ENTJ,50.51161193847656,False,32.83375930786133,99.98487854003906
883,883,Facebook/ENTJ/10214463296805284.jpg,ENTJ,97.67970275878906,True,56.68463897705078,99.99928283691406
884,884,Facebook/ENTJ/10214467196416183.jpg,ENTJ,97.00640106201172,True,27.710962295532227,99.99671173095703
885,885,Facebook/ENTJ/10214472930999397.jpg,ENTJ,86.59121704101562,True,45.241085052490234,99.9945297241211
889,889,Facebook/ENTJ/10214511495529454.jpg,ENTJ,88.8078842163086,True,59.853126525878906,99.884521484375
891,891,Facebook/ENTJ/10214526386620290.jpg,ENTJ,99.85367584228516,False,42.037052154541016,99.99928283691406
892,892,Facebook/ENTJ/10214533384714999.jpg,ENTJ,66.02034759521484,True,38.72495651245117,99.99671173095703
893,893,Facebook/ENTJ/10214540051713608.jpg,ENTJ,98.40755462646484,True,37.93748474121094,99.99671173095703
894,894,Facebook/ENTJ/10214543366003122.jpg,ENTJ,98.8529052734375,True,31.293943405151367,99.97486114501953
895,895,Facebook/ENTJ/10214544429267255.jpg,ENTJ,72.1239242553711,True,39.799415588378906,99.98487854003906
896,896,Facebook/ENTJ/10214549580434454.jpg,ENTJ,96.02483367919922,True,29.334566116333008,99.9980239868164
898,898,Facebook/ENTJ/10214561834508346.jpg,ENTJ,74.78900909423828,False,29.77420997619629,99.80813598632812
899,899,Facebook/ENTJ/10214578618603191.jpg,ENTJ,95.84712219238281,True,43.92255401611328,99.9980239868164
902,902,Facebook/ENTJ/10214597964445823.jpg,ENTJ,52.03659439086914,False,27.662635803222656,99.99090576171875
906,906,Facebook/ENTJ/10214647958253498.jpg,ENTJ,99.392333984375,True,40.53340148925781,99.99090576171875
907,907,Facebook/ENTJ/10214659744755363.jpg,ENTJ,77.77897644042969,False,34.76100158691406,76.30530548095703
908,908,Facebook/ENTJ/10214672737960138.jpg,ENTJ,98.95838165283203,True,35.33106994628906,99.9980239868164
909,909,Facebook/ENTJ/10214682927412887.jpg,ENTJ,70.37583923339844,True,30.048891067504883,96.09616088867188
910,910,Facebook/ENTJ/10214684602134571.jpg,ENTJ,95.85657501220703,True,29.200279235839844,99.97486114501953
911,911,Facebook/ENTJ/10214686765183150.jpg,ENTJ,99.70124816894531,False,35.77307891845703,99.9980239868164
917,917,Facebook/ENTJ/10214733105031483.jpg,ENTJ,55.68612289428711,True,28.772947311401367,99.98487854003906
918,918,Facebook/ENTJ/10214734075011086.jpg,ENTJ,99.46414184570312,True,51.072715759277344,98.55191040039062
919,919,Facebook/ENTJ/10214737376367687.jpg,ENTJ,96.05409240722656,True,58.35713195800781,99.99671173095703
922,922,Facebook/ENTJ/10214765440268635.jpg,ENTJ,53.12350845336914,False,30.25871467590332,99.9305191040039
923,923,Facebook/ENTJ/10214769505696272.jpg,ENTJ,95.60023498535156,True,38.215972900390625,99.97486114501953
924,924,Facebook/ENTJ/10214770750452212.jpg,ENTJ,83.5079116821289,True,36.84711456298828,99.98487854003906
925,925,Facebook/ENTJ/10214776347621174.jpg,ENTJ,63.72548294067383,True,54.25522994995117,99.99880981445312
926,926,Facebook/ENTJ/10214806154897590.jpg,ENTJ,99.94929504394531,True,61.276371002197266,99.9945297241211
928,928,Facebook/ENTJ/10214815739533156.jpg,ENTJ,94.14832305908203,True,18.83600616455078,99.99957275390625
932,932,Facebook/ENTJ/10214857648338423.jpg,ENTJ,99.1074447631836,False,32.4385871887207,99.99090576171875
934,934,Facebook/ENTJ/10214870018002828.jpg,ENTJ,92.82274627685547,True,29.579511642456055,99.97486114501953
938,938,Facebook/ENTJ/10214956577527631.jpg,ENTJ,98.89073944091797,True,36.51551055908203,99.99880981445312
939,939,Facebook/ENTJ/10214963906835703.jpg,ENTJ,99.63821411132812,False,32.235130310058594,99.99090576171875
940,940,Facebook/ENTJ/10214988008399422.jpg,ENTJ,90.05433654785156,True,43.96451950073242,99.9945297241211
942,942,Facebook/ENTJ/10215026551596126.jpg,ENTJ,94.35391998291016,True,17.594757080078125,53.80615997314453
943,943,Facebook/ENTJ/10215051005216981.jpg,ENTJ,92.90680694580078,True,36.65959930419922,99.99090576171875
944,944,Facebook/ENTJ/10215055232313353.jpg,ENTJ,92.05430603027344,False,38.83524703979492,99.98487854003906
947,947,Facebook/ENTJ/10215074376321273.jpg,ENTJ,96.9354476928711,False,23.146690368652344,99.99090576171875
948,948,Facebook/ENTJ/10215091463746580.jpg,ENTJ,99.38467407226562,True,60.694156646728516,99.99671173095703
952,952,Facebook/ENTJ/10215130666406038.jpg,ENTJ,97.61983489990234,True,37.80911636352539,99.97486114501953
953,953,Facebook/ENTJ/10215133090588576.jpg,ENTJ,99.9111099243164,False,29.736045837402344,99.80813598632812
955,955,Facebook/ENTJ/10215176849918502.jpg,ENTJ,67.94403839111328,False,53.81623458862305,99.99928283691406
958,958,Facebook/ENTJ/10215235630750560.jpg,ENTJ,90.54130554199219,True,33.95342254638672,99.98487854003906
960,960,Facebook/ENTJ/10215271632129156.jpg,ENTJ,72.90544128417969,True,23.13908576965332,93.67259216308594
961,961,Facebook/ENTJ/10215288943763636.jpg,ENTJ,99.99750518798828,False,38.6239013671875,99.99671173095703
962,962,Facebook/ENTJ/10215296623108500.jpg,ENTJ,60.314910888671875,True,42.51499938964844,99.9945297241211
963,963,Facebook/ENTJ/10215328608994956.jpg,ENTJ,54.867767333984375,True,34.68191146850586,99.99671173095703
965,965,Facebook/ENTJ/10215515391981954.jpg,ENTJ,98.4112319946289,True,43.42596435546875,99.99880981445312
966,966,Facebook/ENTJ/10215545551580214.jpg,ENTJ,79.56707763671875,True,34.044700622558594,99.99671173095703
967,967,Facebook/ENTJ/10215583150597596.jpg,ENTJ,99.8004150390625,True,28.601425170898438,99.99880981445312
968,968,Facebook/ENTJ/10215684388489213.jpg,ENTJ,58.46070098876953,True,41.244571685791016,99.9980239868164
969,969,Facebook/ENTJ/1035209213285978.jpg,ENTJ,66.19318389892578,True,51.02041244506836,99.99090576171875
971,971,Facebook/ENTJ/1043129009160261.jpg,ENTJ,64.40660095214844,True,44.66709899902344,99.97486114501953
973,973,Facebook/ENTJ/1051744691632026.jpg,ENTJ,81.40035247802734,False,41.95875549316406,99.9980239868164
975,975,Facebook/ENTJ/1066239686846801.jpg,ENTJ,57.4875602722168,True,51.3864631652832,99.99984741210938
976,976,Facebook/ENTJ/1077195612416187.jpg,ENTJ,97.35436248779297,True,34.5462760925293,99.9305191040039
977,977,Facebook/ENTJ/1086636018137825.jpg,ENTJ,72.66862487792969,True,42.86569595336914,99.9945297241211
978,978,Facebook/ENTJ/1089698401166159.jpg,ENTJ,99.06993865966797,True,31.136703491210938,99.68138885498047
979,979,Facebook/ENTJ/1100676703401200.jpg,ENTJ,64.67254638671875,True,48.97457504272461,99.98487854003906
981,981,Facebook/ENTJ/1107312322738418.jpg,ENTJ,88.00434875488281,True,54.32099151611328,99.9945297241211
982,982,Facebook/ENTJ/1110404129094085.jpg,ENTJ,86.48072814941406,False,44.53492736816406,99.97486114501953
983,983,Facebook/ENTJ/1110885072381176.jpg,ENTJ,88.79145050048828,True,54.44511032104492,99.99880981445312
984,984,Facebook/ENTJ/1113472658829175.jpg,ENTJ,74.1718978881836,False,13.188091278076172,99.99671173095703
985,985,Facebook/ENTJ/1115108498592028.jpg,ENTJ,98.30388641357422,True,48.50476837158203,99.9945297241211
986,986,Facebook/ENTJ/1119066014891300.jpg,ENTJ,87.56134796142578,True,29.199913024902344,99.97486114501953
988,988,Facebook/ENTJ/1134288423338086.jpg,ENTJ,97.67076110839844,True,27.229780197143555,99.95819854736328
989,989,Facebook/ENTJ/1139024992906032.jpg,ENTJ,92.17367553710938,False,39.98507308959961,99.9980239868164
990,990,Facebook/ENTJ/1142262069139350.jpg,ENTJ,99.3486557006836,True,48.94463348388672,99.47134399414062
991,991,Facebook/ENTJ/1150728425058973.jpg,ENTJ,92.45702362060547,True,47.715301513671875,99.98487854003906
992,992,Facebook/ENTJ/1153305928146081.jpg,ENTJ,96.60888671875,True,53.71493148803711,99.9305191040039
994,994,Facebook/ENTJ/1159601987516458.jpg,ENTJ,97.76502227783203,True,29.78958511352539,99.9945297241211
995,995,Facebook/ENTJ/1163720843762268.jpg,ENTJ,60.68055725097656,True,52.82502746582031,99.98487854003906
997,997,Facebook/ENTJ/1167739856704384.jpg,ENTJ,95.02243041992188,False,38.996402740478516,13.223316192626953
999,999,Facebook/ENTJ/1178580545576245.jpg,ENTJ,88.79956817626953,False,36.25532913208008,99.99974060058594
1000,1000,Facebook/ISFP/1006689882805928.jpg,ISFP,91.32258605957031,True,45.58674240112305,99.99928283691406
1001,1001,Facebook/ISFP/10100101925160600.jpg,ISFP,98.83229064941406,True,60.567138671875,99.9980239868164
1003,1003,Facebook/ISFP/10100254084077357.jpg,ISFP,89.23290252685547,True,29.89289093017578,99.9945297241211
1004,1004,Facebook/ISFP/10100282570473770.jpg,ISFP,94.09178161621094,True,46.534690856933594,99.99928283691406
1005,1005,Facebook/ISFP/10100375758571378.jpg,ISFP,57.16478729248047,True,44.08230209350586,99.98487854003906
1008,1008,Facebook/ISFP/10100524843917367.jpg,ISFP,51.42940902709961,True,64.83360290527344,99.1240463256836
1009,1009,Facebook/ISFP/10100547287466062.jpg,ISFP,67.55105590820312,True,55.649070739746094,93.67259216308594
1010,1010,Facebook/ISFP/10100568808365992.jpg,ISFP,98.82343292236328,True,48.87371826171875,99.99957275390625
1012,1012,Facebook/ISFP/10100823867431807.jpg,ISFP,98.47970581054688,False,43.2246208190918,96.09616088867188
1013,1013,Facebook/ISFP/10100852172836786.jpg,ISFP,97.9874267578125,True,39.885963439941406,99.9945297241211
1014,1014,Facebook/ISFP/10100894826851952.jpg,ISFP,86.48126983642578,True,30.570884704589844,99.98487854003906
1016,1016,Facebook/ISFP/10101004050926415.jpg,ISFP,99.3182373046875,True,45.049034118652344,99.99880981445312
1018,1018,Facebook/ISFP/10101297066515498.jpg,ISFP,95.51254272460938,True,37.32106018066406,99.99880981445312
1019,1019,Facebook/ISFP/10101315586072216.jpg,ISFP,99.1472396850586,True,42.254058837890625,99.9980239868164
1020,1020,Facebook/ISFP/10101536235643984.jpg,ISFP,99.48908996582031,True,57.755123138427734,99.99880981445312
1022,1022,Facebook/ISFP/10101657575822019.jpg,ISFP,93.29268646240234,True,40.23733901977539,99.99974060058594
1023,1023,Facebook/ISFP/10102012317651901.jpg,ISFP,50.20521926879883,False,31.037282943725586,99.80813598632812
1025,1025,Facebook/ISFP/1010212399118985.jpg,ISFP,92.35858154296875,True,53.68763732910156,99.99090576171875
1027,1027,Facebook/ISFP/10103033389744662.jpg,ISFP,99.68949127197266,True,48.492828369140625,99.95819854736328
1028,1028,Facebook/ISFP/10103110969329710.jpg,ISFP,96.24612426757812,True,54.696815490722656,99.99090576171875
1029,1029,Facebook/ISFP/10103497853455688.jpg,ISFP,99.76934814453125,True,32.99913787841797,53.80615997314453
1031,1031,Facebook/ISFP/10103893437776459.jpg,ISFP,96.27023315429688,True,40.21266555786133,99.9980239868164
1035,1035,Facebook/ISFP/10105583514339597.jpg,ISFP,57.46449279785156,True,58.173583984375,99.99090576171875
1036,1036,Facebook/ISFP/10105650313054300.jpg,ISFP,99.96733856201172,True,45.65461730957031,99.1240463256836
1037,1037,Facebook/ISFP/10105650313064280.jpg,ISFP,99.5425033569336,True,28.606582641601562,99.99880981445312
1039,1039,Facebook/ISFP/10106104495139633.jpg,ISFP,75.41854095458984,True,35.71486282348633,99.9305191040039
1041,1041,Facebook/ISFP/10107475700558037.jpg,ISFP,68.35449981689453,False,42.74354934692383,99.95819854736328
1042,1042,Facebook/ISFP/10107866544274060.jpg,ISFP,99.7492446899414,True,35.887481689453125,99.99928283691406
1046,1046,Facebook/ISFP/10109228324071403.jpg,ISFP,91.64128875732422,True,33.510990142822266,99.1240463256836
1047,1047,Facebook/ISFP/10110151045545219.jpg,ISFP,84.26736450195312,False,15.2340726852417,99.99928283691406
1048,1048,Facebook/ISFP/10110766580857503.jpg,ISFP,95.55323791503906,True,44.086299896240234,99.99671173095703
1050,1050,Facebook/ISFP/10150939648499987.jpg,ISFP,97.35198974609375,False,52.00446701049805,89.90251922607422
1051,1051,Facebook/ISFP/10154661651211853.jpg,ISFP,82.59088897705078,False,23.305957794189453,99.9305191040039
1052,1052,Facebook/ISFP/10154681365626642.jpg,ISFP,99.6329345703125,True,44.21827697753906,99.99671173095703
1053,1053,Facebook/ISFP/10154698057392271.jpg,ISFP,99.87850952148438,False,64.12460327148438,99.68138885498047
1054,1054,Facebook/ISFP/10154719114546199.jpg,ISFP,86.7288589477539,False,29.816904067993164,99.98487854003906
1055,1055,Facebook/ISFP/10154719419241401.jpg,ISFP,60.488162994384766,False,46.98286437988281,99.9945297241211
1056,1056,Facebook/ISFP/10154722567986626.jpg,ISFP,72.11236572265625,False,58.96372985839844,99.99957275390625
1057,1057,Facebook/ISFP/10154726488500146.jpg,ISFP,99.22150421142578,True,35.057456970214844,99.99671173095703
1061,1061,Facebook/ISFP/10154743932527331.jpg,ISFP,91.51176452636719,True,16.337512969970703,99.97486114501953
1062,1062,Facebook/ISFP/10154748743515194.jpg,ISFP,95.88580322265625,True,62.87837219238281,99.99671173095703
1063,1063,Facebook/ISFP/10154752062947691.jpg,ISFP,99.99634552001953,False,34.89537048339844,99.68138885498047
1066,1066,Facebook/ISFP/10154778855456854.jpg,ISFP,51.605777740478516,True,60.06007385253906,99.1240463256836
1069,1069,Facebook/ISFP/10154783694001968.jpg,ISFP,93.41630554199219,False,69.07779693603516,99.68138885498047
1070,1070,Facebook/ISFP/10154783826761783.jpg,ISFP,99.0770492553711,True,42.37496566772461,99.99928283691406
1072,1072,Facebook/ISFP/10154808356441105.jpg,ISFP,94.33982849121094,True,72.72191619873047,99.9945297241211
1073,1073,Facebook/ISFP/10154808431347117.jpg,ISFP,58.562843322753906,True,38.41196823120117,99.9945297241211
1076,1076,Facebook/ISFP/10154821365542056.jpg,ISFP,85.05547332763672,True,49.88348388671875,99.9980239868164
1078,1078,Facebook/ISFP/10154844975700079.jpg,ISFP,96.6256103515625,True,36.64762496948242,99.47134399414062
1079,1079,Facebook/ISFP/10154850727350636.jpg,ISFP,98.68329620361328,True,40.6174430847168,99.9980239868164
1084,1084,Facebook/ISFP/10154888682831825.jpg,ISFP,97.68368530273438,True,35.28245544433594,99.99090576171875
1088,1088,Facebook/ISFP/10154941066417927.jpg,ISFP,68.96652221679688,True,49.24117660522461,99.9980239868164
1089,1089,Facebook/ISFP/10154946273730841.jpg,ISFP,93.77507781982422,True,22.29576873779297,99.99090576171875
1091,1091,Facebook/ISFP/10154956704386770.jpg,ISFP,99.45079803466797,True,42.10557556152344,99.9945297241211
1092,1092,Facebook/ISFP/10154960549746651.jpg,ISFP,78.41498565673828,True,37.39521408081055,99.9945297241211
1096,1096,Facebook/ISFP/10154999825313202.jpg,ISFP,65.75180053710938,True,43.1292839050293,99.97486114501953
1097,1097,Facebook/ISFP/10155005249061526.jpg,ISFP,63.57002258300781,True,40.87959289550781,99.9945297241211
1098,1098,Facebook/ISFP/10155008687406464.jpg,ISFP,85.0971450805664,True,44.32335662841797,99.99090576171875
1100,1100,Facebook/ISFP/10155029533743201.jpg,ISFP,79.35298919677734,True,35.5681266784668,99.97486114501953
1102,1102,Facebook/ISFP/10155040419939849.jpg,ISFP,97.0788803100586,True,50.65202713012695,98.55191040039062
1103,1103,Facebook/ISFP/10155062979018963.jpg,ISFP,94.43940734863281,True,45.887760162353516,99.99671173095703
1104,1104,Facebook/ISFP/10155063459596794.jpg,ISFP,70.17123413085938,False,43.807193756103516,99.99090576171875
1105,1105,Facebook/ISFP/10155069760520098.jpg,ISFP,97.10161590576172,True,33.29635238647461,99.97486114501953
1107,1107,Facebook/ISFP/10155070885636915.jpg,ISFP,98.36991119384766,True,28.31939125061035,99.98487854003906
1110,1110,Facebook/ISFP/10155102867212525.jpg,ISFP,77.37957000732422,True,36.00740051269531,99.97486114501953
1113,1113,Facebook/ISFP/10155118121017399.jpg,ISFP,98.12556457519531,True,58.6095085144043,99.9980239868164
1114,1114,Facebook/ISFP/10155122682866687.jpg,ISFP,98.1145248413086,False,40.000423431396484,84.26349639892578
1115,1115,Facebook/ISFP/10155126161913367.jpg,ISFP,99.17007446289062,True,32.75419616699219,99.98487854003906
1117,1117,Facebook/ISFP/10155131373061985.jpg,ISFP,87.81788635253906,True,37.024940490722656,99.9980239868164
1119,1119,Facebook/ISFP/10155142423854065.jpg,ISFP,99.14541625976562,False,22.74563217163086,99.99880981445312
1120,1120,Facebook/ISFP/10155143894808613.jpg,ISFP,97.5231704711914,True,24.475950241088867,99.99880981445312
1121,1121,Facebook/ISFP/10155156211807921.jpg,ISFP,70.81342315673828,True,72.34623718261719,99.99090576171875
1122,1122,Facebook/ISFP/10155157113462239.jpg,ISFP,70.15984344482422,False,47.789512634277344,99.9980239868164
1124,1124,Facebook/ISFP/10155170887678042.jpg,ISFP,95.54048919677734,True,46.74383544921875,99.95819854736328
1125,1125,Facebook/ISFP/10155174111732449.jpg,ISFP,59.9377555847168,False,46.536746978759766,89.90251922607422
1126,1126,Facebook/ISFP/10155179999703380.jpg,ISFP,99.82707977294922,True,35.50726318359375,99.47134399414062
1128,1128,Facebook/ISFP/10155188743666748.jpg,ISFP,85.84814453125,True,49.43657684326172,99.99090576171875
1130,1130,Facebook/ISFP/10155201076443845.jpg,ISFP,99.97966766357422,False,49.69999313354492,99.98487854003906
1131,1131,Facebook/ISFP/10155206099166785.jpg,ISFP,97.6532211303711,False,51.00774002075195,99.97486114501953
1132,1132,Facebook/ISFP/10155207041279624.jpg,ISFP,73.562744140625,True,52.32551193237305,99.95819854736328
1134,1134,Facebook/ISFP/10155211693678789.jpg,ISFP,98.04291534423828,True,25.406126022338867,99.97486114501953
1139,1139,Facebook/ISFP/10155230367394353.jpg,ISFP,83.2396240234375,True,43.91238784790039,99.97486114501953
1144,1144,Facebook/ISFP/10155278768588264.jpg,ISFP,85.79643249511719,False,35.839656829833984,99.68138885498047
1146,1146,Facebook/ISFP/10155284285283173.jpg,ISFP,97.93247985839844,True,50.5030403137207,99.97486114501953
1148,1148,Facebook/ISFP/10155299914533547.jpg,ISFP,99.75806427001953,True,54.814231872558594,99.1240463256836
1150,1150,Facebook/ISFP/10155308761919332.jpg,ISFP,99.48324584960938,True,35.47777557373047,99.99090576171875
1151,1151,Facebook/ISFP/10155318902758842.jpg,ISFP,78.45402526855469,False,41.660892486572266,99.99984741210938
1153,1153,Facebook/ISFP/10155328269702950.jpg,ISFP,99.88983917236328,True,68.33296966552734,99.99090576171875
1154,1154,Facebook/ISFP/10155328735418999.jpg,ISFP,99.50186920166016,True,59.054588317871094,99.99671173095703
1155,1155,Facebook/ISFP/10155334636839398.jpg,ISFP,82.65885925292969,True,43.0368766784668,99.99671173095703
1158,1158,Facebook/ISFP/10155364982098096.jpg,ISFP,96.48174285888672,True,39.12212371826172,99.99090576171875
1159,1159,Facebook/ISFP/10155372402974965.jpg,ISFP,97.33049011230469,True,57.50944519042969,99.9305191040039
1160,1160,Facebook/ISFP/10155372579142199.jpg,ISFP,93.32129669189453,True,47.74794387817383,99.9980239868164
1162,1162,Facebook/ISFP/10155373400661519.jpg,ISFP,99.54794311523438,True,44.251033782958984,99.9945297241211
1163,1163,Facebook/ISFP/10155385012362912.jpg,ISFP,80.68084716796875,True,37.272789001464844,99.99671173095703
1166,1166,Facebook/ISFP/10155392747615141.jpg,ISFP,86.21843719482422,True,45.46110153198242,99.9980239868164
1169,1169,Facebook/ISFP/10155411871033347.jpg,ISFP,99.88306427001953,False,17.22935676574707,99.884521484375
1170,1170,Facebook/ISFP/10155429238293005.jpg,ISFP,79.05265045166016,False,29.203716278076172,99.9945297241211
1171,1171,Facebook/ISFP/10155433088984064.jpg,ISFP,82.56232452392578,True,53.70042419433594,99.9980239868164
1172,1172,Facebook/ISFP/10155437009903876.jpg,ISFP,92.2789306640625,False,25.160112380981445,99.98487854003906
1174,1174,Facebook/ISFP/10155465262755873.jpg,ISFP,82.59644317626953,True,44.07912063598633,99.99090576171875
1175,1175,Facebook/ISFP/10155472816495971.jpg,ISFP,87.04541015625,True,47.734901428222656,99.99671173095703
1176,1176,Facebook/ISFP/10155480283700189.jpg,ISFP,99.99968719482422,False,46.83759689331055,99.9945297241211
1180,1180,Facebook/ISFP/10155523816161084.jpg,ISFP,95.04235076904297,True,26.349342346191406,99.9945297241211
1181,1181,Facebook/ISFP/10155537343045219.jpg,ISFP,97.67100524902344,True,40.627803802490234,99.98487854003906
1183,1183,Facebook/ISFP/10155542456976558.jpg,ISFP,60.65343475341797,False,67.40451049804688,97.61507415771484
1184,1184,Facebook/ISFP/10155542865450813.jpg,ISFP,53.03803253173828,True,39.34952163696289,99.99928283691406
1185,1185,Facebook/ISFP/10155546779795935.jpg,ISFP,88.02008056640625,True,39.60102844238281,99.9980239868164
1186,1186,Facebook/ISFP/10155560688787254.jpg,ISFP,99.03521728515625,True,33.612667083740234,99.99671173095703
1188,1188,Facebook/ISFP/10155567223180202.jpg,ISFP,98.34835815429688,True,54.57365036010742,99.80813598632812
1193,1193,Facebook/ISFP/10155615498911285.jpg,ISFP,97.77923583984375,True,41.21578598022461,99.99090576171875
1194,1194,Facebook/ISFP/10155621658706221.jpg,ISFP,96.83204650878906,True,31.28591537475586,99.99090576171875
1195,1195,Facebook/ISFP/10155623504735435.jpg,ISFP,98.6415786743164,True,35.4742546081543,99.99671173095703
1196,1196,Facebook/ISFP/10155626913381399.jpg,ISFP,89.11773681640625,True,44.20878601074219,99.99671173095703
1197,1197,Facebook/ISFP/10155628503482367.jpg,ISFP,96.40092468261719,True,58.24213790893555,99.99671173095703
1199,1199,Facebook/ISFP/10155637737821893.jpg,ISFP,97.93016052246094,True,29.469135284423828,99.98487854003906
1200,1200,Facebook/ISFP/10155639835300446.jpg,ISFP,95.49028015136719,False,33.01479721069336,99.9945297241211
1203,1203,Facebook/ISFP/10155656630966259.jpg,ISFP,96.23094177246094,True,33.787506103515625,99.99671173095703
1204,1204,Facebook/ISFP/10155657069696276.jpg,ISFP,90.91584014892578,True,44.97135543823242,99.99090576171875
1206,1206,Facebook/ISFP/10155679101705941.jpg,ISFP,97.41177368164062,True,28.62260627746582,99.98487854003906
1207,1207,Facebook/ISFP/10155684385375505.jpg,ISFP,98.3312759399414,True,40.472537994384766,99.99671173095703
1208,1208,Facebook/ISFP/10155685159123911.jpg,ISFP,93.39339447021484,True,45.360023498535156,99.99090576171875
